85,./playback/STIMULI/english/wavFilesTest/5393-19218-0013_5895-34622-0018_04_98_nspkrs_2.wav,2,2,TEST, 0.00,10.535,11.238
72,./playback/STIMULI/english/wavFilesTest/4108-2772-0031_5389-4861-0003_04_14_nspkrs_2.wav,2,2,TEST, 0.00,8.543,9.212
33,./playback/STIMULI/english/wavFilesTest/210-129396-0102_2843-152918-0078_04_05_nspkrs_2.wav,2,2,TEST, 0.00,9.304,9.787
13,./playback/STIMULI/english/wavFilesTest/1246-135815-0016_2582-155972-0027_03_60_nspkrs_2.wav,2,2,TEST, 0.00,7.270,7.852
53,./playback/STIMULI/english/wavFilesTest/2902-9008-0015_2902-9006-0004_02_72_nspkrs_1.wav,1,1,TEST, 0.00,7.031,7.580
32,./playback/STIMULI/english/wavFilesTest/2007-149877-0061_2007-132570-0049_03_77_nspkrs_1.wav,1,1,TEST, 0.00,7.816,8.232
62,./playback/STIMULI/english/wavFilesTest/3536-8226-0031_5660-101854-0008_03_25_nspkrs_2.wav,2,2,TEST, 0.00,6.845,7.252
39,./playback/STIMULI/english/wavFilesTest/237-134500-0034_237-134500-0016_03_08_nspkrs_1.wav,1,1,TEST, 0.00,6.797,7.355
104,./playback/STIMULI/english/wavFilesTest/7302-86814-0041_7302-86814-0031_04_57_nspkrs_1.wav,1,1,TEST, 0.00,7.794,8.361
43,./playback/STIMULI/english/wavFilesTest/249-121331-0101_249-121331-0070_04_61_nspkrs_1.wav,1,1,TEST, 0.00,8.024,8.555
27,./playback/STIMULI/english/wavFilesTest/176-123269-0009_176-122025-0032_04_94_nspkrs_1.wav,1,1,TEST, 0.00,8.029,8.530
95,./playback/STIMULI/english/wavFilesTest/6294-86679-0038_8464-282934-0001_02_83_nspkrs_2.wav,2,1,TEST, 0.00,6.031,6.737
105,./playback/STIMULI/english/wavFilesTest/7704-106974-0008_7704-106969-0000_04_68_nspkrs_1.wav,1,1,TEST, 0.00,8.548,9.093
75,./playback/STIMULI/english/wavFilesTest/4236-8927-0076_6330-66016-0028_04_62_nspkrs_2.wav,2,2,TEST, 0.00,9.289,9.828
47,./playback/STIMULI/english/wavFilesTest/2741-159386-0015_5660-101884-0019_03_19_nspkrs_2.wav,2,2,TEST, 0.00,8.327,8.835
25,./playback/STIMULI/english/wavFilesTest/1594-135914-0052_5776-46889-0111_03_56_nspkrs_2.wav,2,2,TEST, 0.00,7.614,8.040
57,./playback/STIMULI/english/wavFilesTest/3307-145138-0066_3307-145138-0018_03_52_nspkrs_1.wav,1,1,TEST, 0.00,8.798,9.445
70,./playback/STIMULI/english/wavFilesTest/4044-9010-0092_4044-9010-0061_03_17_nspkrs_1.wav,1,1,TEST, 0.00,7.526,8.040
81,./playback/STIMULI/english/wavFilesTest/5154-6174-0016_5154-26558-0008_04_32_nspkrs_1.wav,1,1,TEST, 0.00,7.533,8.145
79,./playback/STIMULI/english/wavFilesTest/4854-24731-0065_7139-75360-0016_04_69_nspkrs_2.wav,2,2,TEST, 0.00,10.051,10.766
77,./playback/STIMULI/english/wavFilesTest/4595-45218-0039_4595-45204-0025_04_18_nspkrs_1.wav,1,2,TEST, 0.00,7.277,7.834
86,./playback/STIMULI/english/wavFilesTest/5637-41170-0032_6574-120583-0022_02_79_nspkrs_2.wav,2,1,TEST, 0.00,6.024,6.604
106,./playback/STIMULI/english/wavFilesTest/8190-284435-0012_8190-284435-0011_03_78_nspkrs_1.wav,1,1,TEST, 0.00,7.036,7.533
38,./playback/STIMULI/english/wavFilesTest/2319-138656-0042_6553-82558-0023_02_75_nspkrs_2.wav,2,2,TEST, 0.00,6.027,6.680
51,./playback/STIMULI/english/wavFilesTest/2853-164187-0022_2853-164187-0009_04_30_nspkrs_1.wav,1,2,TEST, 0.00,9.553,9.897
36,./playback/STIMULI/english/wavFilesTest/2136-5143-0001_7729-102255-0000_02_90_nspkrs_2.wav,2,2,TEST, 0.00,6.608,7.010
40,./playback/STIMULI/english/wavFilesTest/2388-153728-0008_6925-80680-0016_04_72_nspkrs_2.wav,2,2,TEST, 0.00,8.791,9.568
19,./playback/STIMULI/english/wavFilesTest/1462-170145-0017_1462-170142-0029_03_25_nspkrs_1.wav,1,1,TEST, 0.00,7.783,8.050
26,./playback/STIMULI/english/wavFilesTest/1752-16632-0048_288-130994-0034_04_76_nspkrs_2.wav,2,2,TEST, 0.00,8.538,8.903
99,./playback/STIMULI/english/wavFilesTest/6924-114452-0012_6924-114452-0004_02_69_nspkrs_1.wav,1,1,TEST, 0.00,7.532,8.174
98,./playback/STIMULI/english/wavFilesTest/6544-67863-0019_7752-110522-0018_04_66_nspkrs_2.wav,2,2,TEST, 0.00,10.060,10.488
60,./playback/STIMULI/english/wavFilesTest/3370-756-0029_3370-163384-0015_04_26_nspkrs_1.wav,1,1,TEST, 0.00,8.539,9.408
93,./playback/STIMULI/english/wavFilesTest/5918-46890-0084_777-126732-0054_02_54_nspkrs_2.wav,2,2,TEST, 0.00,6.032,6.455
108,./playback/STIMULI/english/wavFilesTest/8464-282934-0092_8464-282934-0065_02_94_nspkrs_1.wav,1,2,TEST, 0.00,6.035,6.686
11,./playback/STIMULI/english/wavFilesTest/1183-128659-0014_3615-14674-0057_03_03_nspkrs_2.wav,2,2,TEST, 0.00,6.535,6.990
20,./playback/STIMULI/english/wavFilesTest/1462-170145-0019_2764-36616-0000_02_69_nspkrs_2.wav,2,2,TEST, 0.00,6.541,6.886
87,./playback/STIMULI/english/wavFilesTest/5684-46243-0050_84-121123-0018_03_21_nspkrs_2.wav,2,2,TEST, 0.00,7.275,7.275
46,./playback/STIMULI/english/wavFilesTest/2618-138042-0064_2618-138042-0022_04_00_nspkrs_1.wav,1,2,TEST, 0.00,8.033,8.496
48,./playback/STIMULI/english/wavFilesTest/2764-36619-0018_6233-36633-0005_03_83_nspkrs_2.wav,2,2,TEST, 0.00,8.792,9.363
55,./playback/STIMULI/english/wavFilesTest/3185-163505-0080_3185-163505-0041_02_78_nspkrs_1.wav,1,1,TEST, 0.00,6.266,6.980
96,./playback/STIMULI/english/wavFilesTest/6295-244435-0028_7188-104637-0037_02_56_nspkrs_2.wav,2,2,TEST, 0.00,5.527,6.614
22,./playback/STIMULI/english/wavFilesTest/1498-140041-0041_1498-140040-0009_05_01_nspkrs_1.wav,1,2,TEST, 0.00,9.546,10.098
83,./playback/STIMULI/english/wavFilesTest/5386-8684-0008_7176-92135-0007_03_85_nspkrs_2.wav,2,2,TEST, 0.00,7.522,7.851
90,./playback/STIMULI/english/wavFilesTest/5740-97610-0037_6782-61316-0044_03_73_nspkrs_2.wav,2,2,TEST, 0.00,7.787,8.233
12,./playback/STIMULI/english/wavFilesTest/121-127105-0017_121-121726-0002_02_69_nspkrs_1.wav,1,1,TEST, 0.00,7.543,8.104
16,./playback/STIMULI/english/wavFilesTest/1264-129805-0066_1264-129805-0033_02_63_nspkrs_1.wav,1,1,TEST, 0.00,7.290,7.801
88,./playback/STIMULI/english/wavFilesTest/5694-64029-0010_7569-102240-0015_03_85_nspkrs_2.wav,2,2,TEST, 0.00,8.293,8.784
73,./playback/STIMULI/english/wavFilesTest/4137-11702-0029_4137-11701-0020_03_69_nspkrs_1.wav,1,2,TEST, 0.00,9.040,9.528
61,./playback/STIMULI/english/wavFilesTest/353-128309-0092_353-128309-0024_04_18_nspkrs_1.wav,1,1,TEST, 0.00,7.557,8.048
56,./playback/STIMULI/english/wavFilesTest/3307-145138-0027_7258-91902-0031_04_20_nspkrs_2.wav,2,2,TEST, 0.00,7.368,7.771
80,./playback/STIMULI/english/wavFilesTest/511-131228-0021_511-131228-0000_02_54_nspkrs_1.wav,1,1,TEST, 0.00,6.266,6.760
35,./playback/STIMULI/english/wavFilesTest/211-122442-0065_7717-105405-0059_04_86_nspkrs_2.wav,2,2,TEST, 0.00,8.285,8.918
94,./playback/STIMULI/english/wavFilesTest/5968-61356-0016_5968-55202-0008_03_66_nspkrs_1.wav,1,1,TEST, 0.00,8.271,9.837
49,./playback/STIMULI/english/wavFilesTest/2823-160964-0029_5104-33406-0021_04_71_nspkrs_2.wav,2,2,TEST, 0.00,9.801,10.235
78,./playback/STIMULI/english/wavFilesTest/4837-302000-0019_5393-19219-0022_04_26_nspkrs_2.wav,2,2,TEST, 0.00,9.066,9.432
28,./playback/STIMULI/english/wavFilesTest/176-123271-0022_4973-24514-0013_04_76_nspkrs_2.wav,2,2,TEST, 0.00,8.299,8.886
66,./playback/STIMULI/english/wavFilesTest/3989-182394-0036_3989-182394-0023_04_37_nspkrs_1.wav,1,1,TEST, 0.00,7.522,8.051
71,./playback/STIMULI/english/wavFilesTest/4051-11218-0046_4051-11217-0034_04_76_nspkrs_1.wav,1,1,TEST, 0.00,8.028,8.498
34,./playback/STIMULI/english/wavFilesTest/210-129396-0170_210-129396-0000_02_65_nspkrs_1.wav,1,1,TEST, 0.00,6.794,7.339
17,./playback/STIMULI/english/wavFilesTest/1284-1181-0021_1284-1180-0013_02_70_nspkrs_1.wav,1,1,TEST, 0.00,6.782,7.338
58,./playback/STIMULI/english/wavFilesTest/335-125943-0025_5808-54425-0033_02_58_nspkrs_2.wav,2,2,TEST, 0.00,7.797,8.663
67,./playback/STIMULI/english/wavFilesTest/3994-149798-0026_3994-149798-0015_02_97_nspkrs_1.wav,1,1,TEST, 0.00,6.532,7.002
18,./playback/STIMULI/english/wavFilesTest/1337-10674-0044_1337-10674-0016_04_96_nspkrs_1.wav,1,1,TEST, 0.00,8.296,8.747
2,./playback/STIMULI/english/wavFilesTest/1040-133433-0054_7475-232691-0026_04_16_nspkrs_2.wav,2,2,TEST, 0.00,8.529,8.936
68,./playback/STIMULI/english/wavFilesTest/4018-107338-0002_4018-103416-0015_03_65_nspkrs_1.wav,1,2,TEST, 0.00,8.535,9.030
24,./playback/STIMULI/english/wavFilesTest/1580-141084-0027_1580-141083-0030_03_36_nspkrs_1.wav,1,1,TEST, 0.00,7.289,7.745
69,./playback/STIMULI/english/wavFilesTest/403-128339-0052_403-126855-0027_02_56_nspkrs_1.wav,1,1,TEST, 0.00,7.525,8.287
30,./playback/STIMULI/english/wavFilesTest/1898-145724-0024_434-132644-0032_04_10_nspkrs_2.wav,2,2,TEST, 0.00,8.803,9.326
65,./playback/STIMULI/english/wavFilesTest/3630-24758-0009_5652-19215-0011_04_81_nspkrs_2.wav,2,2,TEST, 0.00,9.809,10.337
97,./playback/STIMULI/english/wavFilesTest/652-130737-0004_652-130726-0009_04_99_nspkrs_1.wav,1,1,TEST, 0.00,9.293,10.151
50,./playback/STIMULI/english/wavFilesTest/2830-3980-0004_6494-60801-0033_03_81_nspkrs_2.wav,2,2,TEST, 0.00,8.274,8.807
74,./playback/STIMULI/english/wavFilesTest/4236-8927-0059_4236-8927-0038_02_65_nspkrs_1.wav,1,2,TEST, 0.00,5.761,6.219
23,./playback/STIMULI/english/wavFilesTest/1552-140651-0035_2368-157057-0033_03_98_nspkrs_2.wav,2,2,TEST, 0.00,8.799,9.380
29,./playback/STIMULI/english/wavFilesTest/1811-129443-0075_3370-163384-0042_04_21_nspkrs_2.wav,2,2,TEST, 0.00,7.541,10.979
31,./playback/STIMULI/english/wavFilesTest/1903-132499-0080_6701-71402-0007_02_75_nspkrs_2.wav,2,1,TEST, 0.00,7.284,8.337
76,./playback/STIMULI/english/wavFilesTest/4535-279852-0034_4535-279849-0002_02_87_nspkrs_1.wav,1,1,TEST, 0.00,7.288,7.826
84,./playback/STIMULI/english/wavFilesTest/5386-8684-0046_5386-4145-0024_03_67_nspkrs_1.wav,1,1,TEST, 0.00,8.795,9.292
100,./playback/STIMULI/english/wavFilesTest/7117-86732-0029_7117-86710-0013_03_21_nspkrs_1.wav,1,1,TEST, 0.00,6.526,7.996
52,./playback/STIMULI/english/wavFilesTest/2893-139310-0017_2893-139310-0014_03_96_nspkrs_1.wav,1,1,TEST, 0.00,9.058,9.493
82,./playback/STIMULI/english/wavFilesTest/5339-14134-0036_667-105002-0041_02_83_nspkrs_2.wav,2,2,TEST, 0.00,6.021,6.671
101,./playback/STIMULI/english/wavFilesTest/718-129597-0066_8063-274112-0003_03_84_nspkrs_2.wav,2,2,TEST, 0.00,8.047,8.513
102,./playback/STIMULI/english/wavFilesTest/7188-82904-0005_8619-291379-0027_03_89_nspkrs_2.wav,2,2,TEST, 0.00,7.530,7.929
107,./playback/STIMULI/english/wavFilesTest/8297-275154-0021_8705-290363-0058_04_81_nspkrs_2.wav,2,2,TEST, 0.00,9.803,10.237
91,./playback/STIMULI/english/wavFilesTest/576-129623-0090_8677-296078-0041_03_62_nspkrs_2.wav,2,2,TEST, 0.00,7.530,8.045
59,./playback/STIMULI/english/wavFilesTest/3368-170950-0007_5656-44577-0005_03_60_nspkrs_2.wav,2,2,TEST, 0.00,8.043,8.561
3,./playback/STIMULI/english/wavFilesTest/1052-139307-0016_8014-112602-0024_03_13_nspkrs_2.wav,2,2,TEST, 0.00,7.031,7.524
110,./playback/STIMULI/english/wavFilesTest/986-129388-0046_986-129388-0002_03_65_nspkrs_1.wav,1,1,TEST, 0.00,7.014,7.425
42,./playback/STIMULI/english/wavFilesTest/2428-83699-0033_5639-40744-0010_03_92_nspkrs_2.wav,2,1,TEST, 0.00,8.537,8.983
37,./playback/STIMULI/english/wavFilesTest/224-129790-0037_224-129790-0000_02_80_nspkrs_1.wav,1,1,TEST, 0.00,6.521,7.239
45,./playback/STIMULI/english/wavFilesTest/2514-149482-0072_5105-28240-0007_04_95_nspkrs_2.wav,2,2,TEST, 0.00,10.055,10.523
41,./playback/STIMULI/english/wavFilesTest/2393-144496-0100_2393-144496-0061_04_77_nspkrs_1.wav,1,1,TEST, 0.00,7.782,8.063
64,./playback/STIMULI/english/wavFilesTest/3630-11612-0049_3630-11612-0001_04_00_nspkrs_1.wav,1,1,TEST, 0.00,9.037,9.493
92,./playback/STIMULI/english/wavFilesTest/5776-46889-0109_7569-102240-0008_03_42_nspkrs_2.wav,2,2,TEST, 0.00,6.511,7.128
63,./playback/STIMULI/english/wavFilesTest/3615-14677-0003_6865-95959-0002_04_75_nspkrs_2.wav,2,2,TEST, 0.00,9.803,10.378
103,./playback/STIMULI/english/wavFilesTest/7276-90847-0021_7276-284424-0026_02_62_nspkrs_1.wav,1,2,TEST, 0.00,6.778,8.287
